file_id,signal_length,duration_seconds,sampling_rate,signal_description,sampling_frequency,respiratory_modulation_type,simulated_respiratory_rate_bpm,simulated_heart_rate_bpm,resp_estimated_respiratory_rate_bpm,resp_respiratory_power,resp_respiratory_frequency_hz,resp_respiratory_modulation_depth,resp_respiratory_envelope_mean,resp_respiratory_envelope_std,resp_respiratory_regularity,resp_expected_respiratory_rate_bpm,resp_respiratory_rate_accuracy,cardiac_mean_heart_rate_bpm,cardiac_heart_rate_std,cardiac_min_heart_rate,cardiac_max_heart_rate,cardiac_num_beats,cardiac_rmssd,cardiac_sdnn,cardiac_pnn50,cardiac_vlf_power,cardiac_lf_power,cardiac_hf_power,cardiac_lf_hf_ratio,cardiac_expected_heart_rate_bpm,cardiac_heart_rate_accuracy,quality_signal_mean,quality_signal_std,quality_signal_min,quality_signal_max,quality_signal_range,quality_signal_skewness,quality_signal_kurtosis,quality_snr_db,quality_signal_stationarity,quality_zero_crossing_rate
rrest-syn136,105000,6.789999999999999,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,95.0,75.14285714285715,1809102.0255439538,1.2523809523809526,1272.2157468043229,1400.3407952005225,1272.2157468043229,0.9929877848936025,20.0,-1.7571428571428576,95.23809523809524,0.0,95.23809523809524,95.23809523809524,333,0.0,1.1102230246251565e-16,0.0,0.0,1.7900296550813168e-61,2.509019801215579e-60,0.07134378350517907,95.0,0.9974937343358395,-0.3154189835317691,1337.812982003381,-2564.4808895040624,6579.761791053176,9144.24268055724,2.8926545497139817,10.307375286819415,17.786898364785227,0.9895483866108228,0.012704761904761904
rrest-syn137,105000,0.004099999999999326,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,100.0,80.00000000000001,2025328.8058804623,1.3333333333333335,1239.4018960102596,1395.4648722343202,1239.4018960102596,0.9932926233770555,20.0,-2.000000000000001,100.0,0.0,100.0,100.0,350,0.0,0.0,0.0,0.0,8.961142000120044e-59,4.9784122222889134e-60,18.0,100.0,1.0,-0.20041888400669794,1319.7422531153638,-2472.1511288434563,6298.154461640029,8770.305590483486,2.7972967967312283,9.613776222732332,17.697941952282157,0.9998332828088505,0.013342857142857142
rrest-syn138,105000,4.05726,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,105.0,85.14285714285715,1664067.5549630867,1.4190476190476191,1207.991690065312,1391.821638982585,1207.991690065312,0.9935583618359547,20.0,-2.2571428571428576,105.26315789473685,0.0,105.26315789473685,105.26315789473685,369,0.0,1.1102230246251565e-16,0.0,9.230036063209308e-60,4.612818620725542e-59,1.0311657253340614e-58,0.44734018086483146,105.0,0.9974937343358395,0.3955351829967744,1303.1521863547896,-2372.2282145264644,6094.682511889147,8466.910726415612,2.6950380899382615,8.888410597277321,17.60768942577729,0.9939700053676765,0.014028571428571428
rrest-syn139,105000,0.7309999999999999,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,110.0,89.71428571428572,36711.308457235646,1.4952380952380955,1178.4092230309009,1387.7876338849012,1178.4092230309009,0.9941187639168871,20.0,-2.485714285714286,110.2941176470588,1.4210854715202004e-14,110.29411764705881,110.29411764705881,386,0.0,1.1102230246251565e-16,0.0,0.0,2.240285500030011e-59,1.2446030555722283e-60,18.0,110.0,0.9973262032085564,-0.19842139668540282,1287.3621818133051,-2291.8009271778283,5879.6095330668895,8171.410460244718,2.5996995940517897,8.248924736089805,17.525260037684077,0.9940283806493486,0.014714285714285714
rrest-syn140,105000,0.9099000000000004,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,115.0,89.71428571428572,103846.52200888144,1.4952380952380955,1147.8536719606748,1382.9009544500327,1147.8536719606748,0.9944839109271283,20.0,-2.485714285714286,115.38461538461539,0.0,115.38461538461539,115.38461538461539,404,0.0,1.1102230246251565e-16,0.0,1.58377832594254e-59,4.818259027132154e-59,9.289695958677862e-59,0.5186670315761231,115.0,0.9966555183946488,0.2126116429894472,1270.8231696196278,-2205.109796978024,5656.783858098461,7861.893655076485,2.4951847036110664,7.581294599368043,17.45168016027113,0.9924099356914333,0.01539047619047619
rrest-syn141,105000,0.0,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,120.0,30.85714285714286,18564.143533026992,0.5142857142857143,1119.0053657792914,1376.559484991822,1119.0053657792914,0.9947511333570955,20.0,0.45714285714285696,120.0,0.0,120.0,120.0,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,-0.11233448354833413,1254.410023030129,-2132.0787067243036,5428.808430455622,7560.887137179926,2.4022425895890462,7.012584055366817,17.3884738810132,0.9998456380617319,0.016
rrest-syn142,105000,4.374064,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,125.0,89.71428571428572,98457.68567232972,1.4952380952380955,1090.2581787397298,1371.8084811513927,1090.2581787397298,0.9950300370359382,20.0,-2.485714285714286,125.0,0.0,125.0,125.0,438,0.0,1.1102230246251565e-16,0.0,3.338129808307649e-59,1.1464124280950049e-58,1.9653225347273994e-58,0.5833202478666019,125.0,1.0,0.09737810848220033,1239.0563739790518,-2056.247628646318,5235.413670832361,7291.661299478679,2.2969485004083414,6.396751633134027,17.3225175394686,0.9942141437174634,0.016666666666666666
rrest-syn143,105000,4.498108,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,130.0,89.71428571428572,80583.21835556811,1.4952380952380955,1063.2126650585637,1370.252359614685,1063.2126650585637,0.9953097105636968,20.0,-2.485714285714286,130.43478260869568,2.842170943040401e-14,130.43478260869566,130.43478260869566,457,0.0,5.551115123125783e-17,0.0,2.307509015802327e-60,1.1532046551813854e-59,2.5779143133351534e-59,0.44734018086483146,130.0,0.9966555183946486,0.06755250833701312,1226.379365369607,-1995.0400699522233,5066.372225026236,7061.41229497846,2.195009295092577,5.816153152602986,17.24915225669754,0.994043578564752,0.01739047619047619
rrest-syn144,105000,0.20120000000000005,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,135.0,89.71428571428572,17535.452705436404,1.4952380952380955,1035.56400389465,1365.9071699490505,1035.56400389465,0.9955349859019033,20.0,-2.485714285714286,135.1351351351352,5.684341886080802e-14,135.13513513513513,135.13513513513513,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.9989989989989986,-0.024948446445127635,1212.04273903021,-1933.109242644717,4896.411623261519,6829.5208659062355,2.100624556454543,5.305799705100462,17.19634039900519,0.9940512120659319,0.01801904761904762
rrest-syn145,105000,3.1485999999999996,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,140.0,89.71428571428572,61985.99183656764,1.4952380952380955,1007.7968834758819,1362.148947679124,1007.7968834758819,0.995766159519929,20.0,-2.485714285714286,140.1869158878505,2.842170943040401e-14,140.18691588785046,140.18691588785046,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.9986648865153537,0.07857080986853318,1198.1452975033724,-1872.4401739610062,4713.284503314051,6585.724677275057,2.0018393874487104,4.789818277453894,17.136347566946178,0.9968515452001718,0.018695238095238095
rrest-syn146,105000,2.4515000000000002,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,145.0,89.71428571428572,66839.10978300158,1.4952380952380955,978.3974201447189,1359.1898156784193,978.3974201447189,0.995916834987463,20.0,-2.485714285714286,145.6310679611651,2.842170943040401e-14,145.63106796116506,145.63106796116506,510,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,145.0,0.9956478071643787,0.24819932865235622,1184.1998153410943,-1805.7730286546494,4551.809306229151,6357.5823348838,1.8968311064732855,4.266875583754672,17.075233044487568,0.99970518202557,0.01941904761904762
rrest-syn147,105000,-0.004100000000000215,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,150.0,34.85714285714286,10747.770172538261,0.580952380952381,953.1136897360313,1354.6123659131,953.1136897360313,0.996124048379884,20.0,0.2571428571428569,150.0,0.0,150.0,150.0,525,0.0,0.0,0.0,3.95944581485635e-60,1.2045647567830385e-59,2.3224239896694656e-59,0.5186670315761231,150.0,1.0,-0.03926835623066616,1171.1960480462644,-1760.5690175295645,4398.15580574171,6158.724823271274,1.8274580929345754,3.9191177737129763,17.02942836186525,0.997848706893024,0.02664761904761905
rrest-syn148,105000,1.5260000000000002,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,155.0,28.000000000000004,11669.144577341749,0.46666666666666673,925.4238153441478,1351.348945858298,925.4238153441478,0.9963030439575218,20.0,0.5999999999999999,81.08076262781576,10.214838013336536,77.720207253886,119.04761904761905,281,0.08121426150868723,0.06824145270542634,18.21428571428571,10.248184891070068,287.17237085775537,518.8509673469323,0.5534775666434021,155.0,0.5231016943730049,-0.08565099891450345,1158.1349671247883,-1710.3374120002022,4256.801788152743,5967.139200152946,1.7604589947613638,3.5637631539793535,16.970351632888164,0.9961266599700861,0.020742857142857143
rrest-syn149,105000,4.318596,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,160.0,89.71428571428572,42815.54971069488,1.4952380952380955,901.5222456745278,1348.7417741964598,901.5222456745278,0.9964788339295388,20.0,-2.485714285714286,80.41732095385026,2.6830486549336663,80.21390374331551,122.95081967213115,282,0.01907803523876158,0.016883336416210856,1.0676156583629894,6.546351595930613,17.813496575054643,27.25323667523512,0.6536286602332881,160.0,0.5026082559615641,0.1135391913575136,1147.1370275772729,-1703.9540709767869,4127.457762750475,5831.411833727262,1.7084951889885716,3.295804332667954,16.913766529530772,0.9969119121378097,0.02139047619047619
rrest-syn150,105000,9.7442,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,165.0,24.571428571428573,16819.644929955844,0.40952380952380957,876.5776591541477,1346.0620001124564,876.5776591541477,0.9966077964735561,20.0,0.7714285714285714,86.62797998615969,11.149360269207113,82.87292817679558,127.11864406779662,300,0.07814098427086001,0.0653843536420528,19.063545150501675,5.585832923515173,348.6735505531946,403.18417504453686,0.8647996923854443,165.0,0.5250180605221799,-0.14846608581086038,1135.841379471878,-1694.7562633226075,3997.9528222230965,5692.7090855457045,1.65246032800095,3.028012288581702,16.86133004967072,0.9998338097775215,0.022104761904761905
rrest-syn151,105000,4.01302,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,170.0,89.71428571428572,31706.675382632842,1.4952380952380955,850.7623432042616,1339.9407420930227,850.7623432042616,0.996741769373888,20.0,-2.485714285714286,92.13692339618068,14.56907146220956,85.22727272727273,130.43478260869566,317,0.10124708108667342,0.08064292209781115,34.177215189873415,7.0542228065833825,71.28480960331248,1022.0838903733965,0.06974457798886753,170.0,0.5419819023304746,0.005544445539075207,1122.327438162507,-1684.4170569369999,3867.5579218357498,5551.97497877275,1.601871067647145,2.7902591814408,16.821738087475158,0.9960548943970806,0.022733333333333335
rrest-syn152,105000,0.9554999999999993,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,175.0,30.0,7816.717430198639,0.5,825.3076393644327,1334.9042618918932,825.3076393644327,0.9968600579058275,20.0,0.5,97.67292542190202,17.001320711621602,87.71929824561403,134.52914798206277,334,0.11677194332110756,0.08817021705976207,47.74774774774775,7.263059563478178,259.83377962025094,874.0744909958862,0.2972673179424405,175.0,0.5581310024108688,-0.04682043888809404,1109.7526944846536,-1670.9161512749756,3739.223947322626,5410.1400985976015,1.5533586713616827,2.5688791748970843,16.785497280341307,0.9963826963571233,0.02339047619047619
rrest-syn154,105000,10.9968,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,185.0,24.0,17063.64467381819,0.4,781.3011270835732,1327.5878094960517,781.3011270835732,0.9970757320266956,20.0,0.8,102.24983257343827,17.488294795578547,92.5925925925926,142.18009478672985,350,0.10627258380676326,0.08139758887593342,43.83954154727794,2.701353512293156,104.23200345942952,963.2821972812567,0.10820505533436753,185.0,0.552701797694261,-0.1546867539027448,1089.2476346505405,-1650.466991313175,3541.3261819529566,5191.793173266132,1.461936365065277,2.2098940481287137,16.710759764677277,0.9973787369417175,0.024695238095238096
rrest-syn153,105000,4.495635,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,180.0,89.71428571428572,28587.00132729747,1.4952380952380955,803.8462414411714,1333.0156758343205,803.8462414411714,0.9969902318969555,20.0,-2.485714285714286,102.90238970064654,18.711540146249376,90.36144578313252,138.88888888888889,351,0.12581953693256664,0.09077154206566942,58.285714285714285,6.129486259047896,21.637216079922787,1392.6049314779846,0.015537224945023718,180.0,0.5716799427813697,0.048735471060724476,1100.704222205527,-1662.0701486631629,3629.094062504637,5291.164211167799,1.508907902875464,2.386052152707464,16.735628394071714,0.996932251698837,0.024095238095238097
rrest-syn155,105000,1.4751000000000003,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,190.0,89.71428571428572,47587.88905082946,1.4952380952380955,756.4364485453657,1323.4372498993816,756.4364485453657,0.9971806581719731,20.0,-2.485714285714286,101.76225757140138,14.980710215923844,95.54140127388536,146.34146341463415,351,0.0810385312861024,0.06605660503982744,27.42857142857143,4.064985995391584,247.40151763085737,430.59561673143924,0.5745565166427616,190.0,0.5355908293231652,0.3218987668331129,1077.8873205236414,-1634.284834457826,3408.393177726921,5042.678012184747,1.4126037032048702,1.9956027806361512,16.67095467930261,0.9977109826725878,0.025476190476190475
rrest-syn156,105000,8.718399999999999,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,195.0,89.71428571428572,25487.16543584964,1.4952380952380955,736.307156996973,1319.6503134659079,736.307156996973,0.99730088966252,20.0,-2.485714285714286,101.02857359159879,10.969945601667545,98.03921568627452,150.0,351,0.053943619086177494,0.04618303425567905,12.857142857142856,5.436158398301754,130.0749096816204,186.54672637584352,0.6972779003344879,195.0,0.518095249187686,-0.2170592944469381,1068.5562999116848,-1619.0478435789182,3334.3406707012437,4953.388514280162,1.3690992357060014,1.8395496490203715,16.64037809300928,0.9967028663469623,0.02614285714285714
rrest-syn157,105000,-0.008099999999999774,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,200.0,80.57142857142858,8677.980246470204,1.342857142857143,717.610524486293,1313.8786932314504,717.610524486293,0.997370092982926,20.0,-2.0285714285714294,99.90448901623687,1.7817342985843005,66.66666666666667,100.0,350,0.022742941307367103,0.01603560868725871,0.5730659025787965,6.09404997225525,16.958645522868274,30.214568539981347,0.561273794144298,200.0,0.4995224450811844,0.019455292960087467,1058.5938987674465,-1601.6682138168,3239.36920491513,4841.03741873193,1.3383833111676076,1.7133295753551305,16.623730595977275,0.9997950798472892,0.02666666666666667
rrest-syn158,104999,-0.0014697,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,30.0,30.000285717006825,2841003.0058599613,0.5000047619501138,150.0649668021463,143.82297008481683,150.0649668021463,0.9716664881191012,20.0,0.49998571414965876,92.32620661178981,13.726895037605031,66.07929515418502,109.4890510948905,315,0.19073233674746964,0.11154867175648361,88.53503184713377,0.3226932989252861,2.17617017031718,405.278900813763,0.005369561963249577,30.0,-1.077540220392994,-0.0029993879082938846,146.9771087216493,-494.2776180595467,735.7247170703822,1230.002335129929,2.895304816185015,10.006198028796003,23.539129586544668,0.9651197086915482,0.006666730159334851
rrest-syn159,104999,0.40869,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,35.0,35.14319183992229,2363513.5834424277,0.5857198639987048,153.5620047014246,145.92028089704866,153.5620047014246,0.9431572727838409,20.0,0.24284040800388562,107.64084103325382,16.81743147811195,85.47008547008548,137.61467889908258,367,0.149232740907966,0.08835064608017756,80.60109289617486,0.6523707783223516,2.3496342782299573,286.19376474427224,0.008209942240808312,35.0,-1.075452600950109,-0.026927051356282754,149.7898810666592,-456.0958098266846,771.6184735221792,1227.7142833488638,3.154296943852,12.407093386453536,22.4548318474069,0.9692316700946314,0.006695301860017715
rrest-syn160,104999,-0.0013425,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,40.0,40.0003809560091,3864677.300122821,0.666673015933485,155.01330899216177,145.70015529544486,155.01330899216177,0.9858847062654867,20.0,-1.9047800455140873e-05,97.02585758103093,39.92644331347452,52.083333333333336,137.61467889908258,281,0.6268899968099335,0.3168934861773473,99.64285714285714,20.036439025428557,46.357661335253816,1513.673390019732,0.030625933996665886,40.0,-0.4256464395257733,-0.07058231393828016,150.42881412141944,-426.3214397067005,803.1543060549415,1229.475745761642,3.460269208072821,14.989284686322168,21.50825151571052,0.9984416176464115,0.005371479728378366
rrest-syn161,104999,0.2814,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,45.0,45.143287078924565,3216031.2769504413,0.752388117982076,155.20727156518777,145.24534531453475,155.20727156518777,0.9428790665415782,20.0,-0.2571643539462283,81.71136865159696,42.044792099851826,42.25352112676057,150.0,229,0.6142110300436755,0.371437675358734,99.56140350877193,64.49917455983416,1780.1046230098882,11636.50093800676,0.15297593602177856,45.0,0.18419180774228983,0.0324976485737759,150.308859396496,-417.76249063669064,814.1163457806118,1231.8788364173024,3.6066559014922746,16.111982654041714,20.715637388960563,0.9806028867534929,0.006085772245449957
rrest-syn162,104999,-0.0012136,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,50.0,50.00047619501138,3970040.117497238,0.8333412699168563,153.9996268873866,144.4834789718904,153.9996268873866,0.9714507616613731,20.0,-0.5000238097505689,50.665031686439804,6.995330387999845,46.58385093167702,135.13513513513513,176,0.1383311037072775,0.08807274618409582,79.42857142857143,108.81446408030766,296.90833909172045,904.7300537783611,0.3281734013938885,50.0,0.9866993662712039,-0.068561346436357,149.31737353137567,-407.8876056391997,806.122446581752,1214.0100522209518,3.6567463938688785,16.429753383920723,20.07869238007885,0.982095845308652,0.007371498776178821
rrest-syn163,104999,0.27811,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,55.0,55.143382317926836,3247480.6129479804,0.9190563719654473,152.24970586920747,143.96346803851588,152.24970586920747,0.9427763111649289,20.0,-0.7571691158963418,55.7409971947345,7.48485662864361,50.76142131979696,149.25373134328356,194,0.12535840285623717,0.08062806161034827,80.31088082901555,79.18629148637632,217.10815877354315,820.4865459872542,0.2646090418366419,55.0,0.9865273237321001,0.03927861030045566,148.16452261612383,-396.36300775020123,799.0072332988705,1195.3702410490716,3.6466826554257357,16.215979409848586,19.567027149871084,0.9834781338473605,0.007381022676406442
rrest-syn164,104999,-0.0010831,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,60.0,60.00057143401365,3964951.315013653,1.0000095239002276,149.63965356421596,143.32672322882885,149.63965356421596,0.9856163397836727,20.0,-1.0000285717006827,60.24121014365693,3.579149399114309,55.452865064695004,64.1025641025641,210,0.10535936671148968,0.060828562438865266,66.02870813397129,0.6119381804787095,1.934498067763464,609.0407738831218,0.0031763030501709964,60.0,0.9959798309390512,-0.06258171099489712,146.5171860121899,-384.0075129419607,789.3334355497205,1173.3409484916813,3.5983832056688962,15.74672591323873,19.167301902509234,0.999947487322818,0.008028647891884684
rrest-syn165,104999,0.15641,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,65.0,65.14347755692911,3586624.5781605067,1.0857246259488185,146.8542100852175,142.91572724747397,146.8542100852175,0.9425699730282894,20.0,-1.2571738778464558,65.35688576897246,4.12951411769926,59.7609561752988,71.59904534606206,228,0.09563694254189152,0.058048272102441276,75.77092511013215,0.45403945279923225,1.5531931019153176,615.3012909750964,0.0025242805836696693,65.0,0.994509449708116,0.04412678095134354,144.89834741510126,-370.64666724475484,776.2118305243445,1146.8584977690994,3.5192860455764285,15.04721980427184,18.836506970569427,0.986824822257646,0.008723892608501033
rrest-syn166,104999,0.64106,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,70.0,70.00066667301593,3282411.9124496114,1.1666777778835988,143.52499645808552,142.2345643202637,143.52499645808552,0.9711664257833678,20.0,-1.5000333336507965,70.41322767656654,4.555147656050473,64.23982869379014,77.12082262210797,245,0.08623959351546095,0.055207620998245756,72.95081967213115,0.2624190628559233,0.9368713747746887,606.1101412191359,0.0015457114327278147,70.0,0.9940967474776209,-0.01465238655843554,142.88123683846007,-356.39275982778037,756.163651586331,1112.5564114141114,3.4266470222682766,14.285882550304311,18.578386355164763,0.9857370867829539,0.009371517823979277
rrest-syn167,104999,0.39605,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,75.0,74.85785578910276,2505394.754006135,1.2476309298183792,140.3064391471537,141.85921358792464,140.3064391471537,0.9427374258765646,20.0,-1.742892789455138,75.33595146747953,4.932956126586347,68.80733944954129,82.64462809917356,263,0.077781696671934,0.052207231414294425,66.79389312977099,0.18564917495775066,0.5404602563049644,588.2823431430505,0.0009187089543048594,75.0,0.9955206471002729,0.03091617697508671,141.0849609103117,-342.7016077018608,732.9971825016959,1075.6987902035567,3.3227584658634384,13.445229078042427,18.366664438116707,0.986816859426505,0.010038190839912762
rrest-syn168,104999,-0.00081722,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,80.0,80.0007619120182,3894441.705513249,1.33334603186697,136.7478030680223,141.34605990005167,136.7478030680223,0.9854671349810984,20.0,-2.0000380956009103,80.39552201201955,5.464181163024514,73.17073170731707,88.23529411764706,280,0.07180529228406493,0.05069136485165144,99.6415770609319,0.2377391538532177,0.7317050257562931,584.2084560447747,0.0012524725005011123,80.0,0.9950559748497556,-0.03900191046910465,139.06593539046608,-328.2701475602346,708.7173214804544,1036.9874690406891,3.2130735663706416,12.608618339091226,18.196625216901033,0.9993161182635891,0.010676292155163383
rrest-syn169,104999,0.73835,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,85.0,85.14366803493365,3340142.711943433,1.419061133915561,133.29240459090326,140.91570745903982,133.29240459090326,0.9409269409763474,20.0,-2.2571834017466825,85.64761821893077,5.7926899275645525,77.720207253886,94.33962264150944,298,0.06385689236646819,0.04745629079825447,62.2895622895623,0.16411877692502536,0.5558219954533283,539.5863646299317,0.001030089030946013,85.0,0.9923809621302262,-0.029970704018039297,137.15702831438065,-313.1223284747361,689.5809775889717,1002.7033060637077,3.0988546745412346,11.748691867817886,18.04907164669502,0.9897815168787137,0.011371536871779732
rrest-syn170,104999,0.6816,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,90.0,70.00066667301593,814741.6385551699,1.1666777778835988,129.83930970783805,140.3602838306074,129.83930970783805,0.9711199984759235,20.0,-1.5000333336507965,90.54286241998861,6.1922895332991414,82.19178082191782,100.0,315,0.05837293346254206,0.045397308011250435,58.28025477707006,0.12212801318560859,0.5029557685844166,514.0569790921679,0.0009784047081174616,90.0,0.9939681953334599,-0.02865829702864188,135.2021723218946,-300.645902287177,665.1029073923473,965.7488096795244,2.9929735940004316,10.97326060539633,17.928401076570594,0.9896061330030255,0.012000114286802732
rrest-syn171,104999,0.62555,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,95.0,75.14357279593139,840824.6662523303,1.2523928799321897,126.4394808030457,139.94567646131418,126.4394808030457,0.945164621033355,20.0,-1.7571786397965696,95.72137129352518,6.579776833425109,86.70520231213874,105.63380281690142,333,0.05297813491862653,0.043168777257947585,53.915662650602414,0.11964829978107458,0.40578521222721337,481.4251245204144,0.0008428833302612698,95.0,0.9924066179628929,-0.027622962752652646,133.36366428478655,-287.4067900680234,641.454689547197,928.8614796152203,2.8826752750289373,10.182712930571979,17.820845506057104,0.9901428167204587,0.012685835103191458
rrest-syn172,104999,-0.00054488,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,100.0,80.0007619120182,1045571.0874930221,1.33334603186697,123.26693737915501,139.52343116149902,123.26693737915501,0.985409298609839,20.0,-2.0000380956009103,100.51203849901557,6.989767678554745,91.1854103343465,109.4890510948905,350,0.04903083711814173,0.04160898490388997,59.885386819484246,0.08457634415715139,0.28529992663749265,460.9463027382347,0.0006189439527829573,100.0,0.9948796150098442,-0.02328373823344252,131.64635420660457,-274.24595355576184,616.8417233991793,891.0876769549411,2.7830128295677112,9.491119304314028,17.73074824918836,0.9989567008616808,0.013323936418442081
rrest-syn173,104999,0.37186,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,105.0,85.14366803493365,824850.1844753324,1.419061133915561,120.0447744840949,139.128969238929,120.0447744840949,0.9456104812388133,20.0,-2.2571834017466825,105.7910356903058,7.402985625332666,95.84664536741214,116.73151750972762,369,0.044800374657833916,0.03976146385083723,41.30434782608695,0.012964083738971195,0.028643066352703795,433.47964180800017,6.607707396185075e-05,105.0,0.9924663267589924,0.04434614635898528,129.93770814479404,-262.62797823049584,597.7829228372461,860.410901067742,2.676442593520671,8.759858897025028,17.63853173678456,0.9932144742703459,0.014047752835741292
rrest-syn174,104999,0.049227,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,110.0,70.28638367984458,106352.6812967318,1.1714397279974096,117.08917392021766,138.7185606599273,117.08917392021766,0.9707262303897671,20.0,-1.514319183992229,110.86857297580762,7.798561613863145,100.33444816053512,122.44897959183673,386,0.04122789811927516,0.03812503101038638,34.54545454545455,0.057570025538101546,0.18770135817092945,406.83372264422013,0.000461371188580343,110.0,0.9921038820381125,-0.022253282461927336,128.36026103446565,-251.67732923683252,578.101129215781,829.7784584526136,2.5810195720881883,8.135724205024916,17.55659048784823,0.9940949127359029,0.014714425851674777
rrest-syn175,104999,0.08363,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,115.0,75.42928980276002,103704.77088921789,1.2571548300460005,114.0349815395079,138.2666862630391,114.0349815395079,0.9585153285450295,20.0,-1.7714644901380012,115.98584271647175,8.199892682167254,104.89510489510491,128.2051282051282,404,0.038051549219577784,0.036627939410828404,25.55831265508685,0.03068806808579854,0.10869166945728818,383.3366711206163,0.000283541016672231,115.0,0.9914274546393761,0.018826917670257497,126.73131655282515,-239.60540955817868,557.2844931422569,796.8899027004356,2.4787739605820702,7.490515403725485,17.4826541514845,0.9934762622889503,0.015409670568291126
rrest-syn176,104999,-0.00026615,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,120.0,80.0007619120182,128246.02007515871,1.33334603186697,111.1373370099287,137.6678848706205,111.1373370099287,0.9853706571749096,20.0,-2.0000380956009103,120.64797835617301,8.665447841433831,109.09090909090908,133.33333333333334,420,0.03585497102729859,0.035773553030846776,16.706443914081145,0.04125518212655192,0.1159519990348964,369.5402734137515,0.00031377364627609096,120.0,0.9946001803652249,-0.013593052653860273,125.10786149886385,-231.03743724442262,539.4633716223752,770.5008088667978,2.3867160414121895,6.937058391726884,17.421830310425403,0.9987096814890183,0.01599062848217602
rrest-syn177,104999,0.39366,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,125.0,84.85795102810502,110443.54319936762,1.4142991838017505,108.11119187399035,137.09202518417152,108.11119187399035,0.959592517531971,20.0,-2.242897551405251,125.6422532620336,8.901917104082193,113.63636363636363,138.88888888888889,438,0.032733424266645,0.033897904389781346,0.0,0.0032281948794704828,0.009350510505740954,338.20214862410836,2.764769692854167e-05,125.0,0.9948619739037311,0.01144433433589727,123.4549574673684,-220.23272884321193,518.7589338372294,738.9916626804413,2.2847158347746075,6.345204762212061,17.354597525046618,0.9941835197587114,0.01668587319879237
